order_id,customer_id,city,restaurant,cuisine,order_amount,delivery_time_mins,rating,order_status,payment_mode,order_date
2716,1777,,Sushi Zen,North Indian,597.43,26,1.0,Pending,Card,2024-02-18
567,1691,Delhi,Pizza World,Fast Food,703.49,49,4.0,Pending,Wallet,2024-09-25
939,1512,Bangalore,Sushi Zen,,1133.08,16,1.8,Cancelled,Card,2024-12-09
4521,1267,Kolkata,Biryani House,South Indian,1404.64,53,2.8,Pending,Wallet,2024-07-20
3316,1091,Kolkata,Biryani House,Desserts,1086.01,20,,Delivered,Wallet,2024-01-30
1287,1737,Chennai,Biryani House,Chinese,1093.85,17,4.2,Cancelled,Card,2024-01-13
3867,1601,Mumbai,Pizza World,North Indian,204.47,32,5.0,Pending,UPI,2024-06-04
4876,1115,,Urban Tadka,Fast Food,826.95,37,4.4,Cancelled,Cash,2024-08-06
2463,1071,Bangalore,,Italian,876.57,43,4.0,Cancelled,UPI,2024-05-22
2701,1459,Chennai,Urban Tadka,North Indian,1338.82,54,3.0,Cancelled,Wallet,2024-01-30
4607,1212,Delhi,Foodies Point,South Indian,657.03,42,4.8,Delivered,Cash,2024-04-08
2745,1366,Chennai,Foodies Point,Italian,400.02,24,2.5,Delivered,Card,2024-12-19
1315,1242,Bangalore,Foodies Point,Italian,500.3,17,2.6,Pending,Cash,2024-07-26
410,1821,Kolkata,Biryani House,North Indian,519.18,44,2.0,Pending,Wallet,2024-10-15
1278,1747,Bangalore,Sushi Zen,Chinese,236.79,58,2.7,Cancelled,Cash,2024-09-13
3504,1434,Delhi,Foodies Point,Italian,851.54,16,1.4,Pending,UPI,2024-05-09
2637,1116,Chennai,Urban Tadka,Desserts,279.72,56,4.8,Cancelled,UPI,2024-11-25
3844,1629,Hyderabad,Foodies Point,South Indian,913.77,30,1.4,Pending,UPI,2024-04-11
3857,1831,Mumbai,Urban Tadka,South Indian,1397.07,17,2.8,Delivered,Wallet,2024-01-21
2028,1887,Chennai,Urban Tadka,Fast Food,1430.96,31,3.5,Pending,Card,2024-10-15
2722,1275,Kolkata,Foodies Point,South Indian,1484.05,40,1.9,Delivered,UPI,2024-01-27
846,1169,Delhi,,South Indian,520.51,47,1.6,Delivered,UPI,2024-01-04
229,1797,Chennai,Sushi Zen,Desserts,1038.56,13,5.0,Delivered,Wallet,2024-04-10
3963,1856,Bangalore,Foodies Point,Desserts,752.84,57,2.8,Pending,Wallet,2024-04-13
2583,1903,,Sushi Zen,Italian,961.46,56,2.7,Pending,UPI,2024-03-02
1781,1255,Hyderabad,Spice Hub,Chinese,390.47,38,1.2,Delivered,Card,2024-04-03
4512,1000,Kolkata,Spice Hub,Desserts,1414.89,28,1.2,Cancelled,Cash,2024-10-13
2570,1011,Hyderabad,Biryani House,Desserts,551.68,53,4.7,Pending,Wallet,2024-07-20
3154,1353,Mumbai,Biryani House,Italian,426.01,10,3.7,Delivered,UPI,2024-04-17
74,1897,Mumbai,Urban Tadka,North Indian,295.64,26,4.5,Cancelled,UPI,2024-11-17
3049,1166,Kolkata,Spice Hub,South Indian,664.01,45,1.7,Cancelled,Cash,2024-02-10
1891,1622,Kolkata,Pizza World,Chinese,629.7,51,2.5,Pending,Wallet,2024-12-20
3965,1383,Bangalore,Foodies Point,Desserts,1293.53,19,3.2,Cancelled,UPI,2024-02-25
1206,1256,Mumbai,Urban Tadka,Chinese,1348.15,45,4.0,Pending,Card,2024-08-03
3184,1541,Mumbai,Biryani House,South Indian,1444.61,22,1.9,Cancelled,Cash,2024-08-26
1534,1871,Delhi,Biryani House,South Indian,1265.34,54,2.1,Pending,Wallet,2024-12-15
2123,1659,Mumbai,Spice Hub,Italian,1388.65,12,4.2,Delivered,Cash,2024-02-14
3334,1286,Delhi,Foodies Point,Fast Food,396.34,10,1.5,Pending,Card,2024-08-30
4557,1112,Delhi,,South Indian,771.3,20,,Cancelled,Cash,2024-01-12
3453,1553,Bangalore,Pizza World,Fast Food,873.74,15,3.4,Delivered,Card,2024-09-15
2892,1075,Chennai,Biryani House,Italian,1066.86,12,1.6,Delivered,Cash,2024-04-09
2806,1007,Mumbai,Urban Tadka,Desserts,1376.88,55,4.3,Pending,Wallet,2024-01-28
3001,1240,Chennai,Urban Tadka,Fast Food,1278.81,53,4.8,Delivered,Wallet,2024-01-05
2574,1536,Bangalore,Spice Hub,Chinese,888.1,32,3.0,Pending,Cash,2024-07-08
3705,1931,Hyderabad,Urban Tadka,North Indian,1309.73,26,4.8,Delivered,Cash,2024-10-16
3120,1352,Delhi,Spice Hub,Fast Food,1086.88,20,1.2,Delivered,UPI,2024-12-02
1234,1749,Hyderabad,Biryani House,South Indian,496.04,33,4.6,Cancelled,Card,2024-02-01
4771,1138,Mumbai,Foodies Point,Italian,308.16,42,4.6,Cancelled,Cash,2024-09-05
515,1985,Delhi,Urban Tadka,Desserts,1232.05,32,4.6,Cancelled,Card,2024-03-12
2675,1836,Bangalore,Spice Hub,,1448.46,36,3.6,Delivered,Wallet,2024-12-30
3592,1123,Mumbai,Foodies Point,North Indian,155.25,28,5.0,Pending,Card,2024-06-18
2852,1961,Delhi,Biryani House,Chinese,357.85,28,3.1,Cancelled,Cash,2024-01-26
3461,1424,Chennai,Biryani House,South Indian,1483.21,42,4.0,Cancelled,Wallet,2024-10-27
2962,1140,Delhi,,Italian,1477.17,56,3.8,Delivered,Card,2024-10-07
2656,1529,Hyderabad,Foodies Point,Chinese,348.46,17,2.8,Delivered,Card,2024-11-15
4140,1268,Mumbai,Pizza World,Chinese,714.83,35,3.0,Cancelled,Card,2024-08-29
3897,1219,Bangalore,Spice Hub,Italian,271.79,27,1.5,Pending,Card,2024-02-16
363,1143,Delhi,Foodies Point,Fast Food,597.75,25,3.8,Pending,Wallet,2024-02-17
3267,1404,Mumbai,Urban Tadka,North Indian,580.1,23,1.5,Pending,Card,2024-01-22
4779,1636,Delhi,Pizza World,North Indian,728.86,35,3.1,Pending,Cash,2024-08-05
4419,1771,Kolkata,Biryani House,North Indian,358.48,27,2.7,Cancelled,Cash,2024-06-12
3080,1589,Kolkata,Pizza World,Chinese,1414.2,41,1.8,Cancelled,Card,2024-08-06
1160,1194,Mumbai,Sushi Zen,North Indian,515.83,37,3.6,Delivered,UPI,2024-07-24
2820,1118,Chennai,Biryani House,South Indian,1070.85,40,4.8,Pending,Cash,2024-03-10
4477,1806,Mumbai,Spice Hub,Italian,293.24,32,1.9,Cancelled,Wallet,2024-08-27
4805,1612,Bangalore,Pizza World,South Indian,1090.02,37,3.9,Pending,Wallet,2024-03-12
3837,1049,Hyderabad,Foodies Point,South Indian,309.62,37,1.7,Cancelled,Card,2024-04-13
4068,1378,Hyderabad,Spice Hub,Desserts,907.68,20,1.5,Pending,Wallet,2024-04-19
645,1085,,Sushi Zen,Fast Food,860.37,15,4.0,Cancelled,Card,2024-12-11
3462,1128,Kolkata,Pizza World,Desserts,504.51,47,2.8,Pending,Card,2024-06-12
1014,1062,Hyderabad,Pizza World,Chinese,1087.02,20,,Cancelled,Wallet,2024-08-14
4921,1018,Bangalore,Sushi Zen,North Indian,224.39,11,2.2,Cancelled,Cash,2024-09-03
1806,1520,Mumbai,Urban Tadka,Desserts,358.21,52,2.4,Cancelled,Card,2024-07-08
3238,1418,Kolkata,Urban Tadka,Chinese,649.17,49,3.0,Delivered,UPI,2024-10-27
4537,1430,Bangalore,Biryani House,South Indian,197.51,56,4.6,Pending,Wallet,2024-10-06
1422,1269,Delhi,,Desserts,240.06,36,,Cancelled,Cash,2024-07-02
2727,1312,Mumbai,Foodies Point,Italian,730.93,39,3.7,Cancelled,UPI,2024-06-10
1835,1016,Chennai,Foodies Point,Fast Food,988.94,26,2.7,Cancelled,Cash,2024-09-03
1732,1802,Hyderabad,Spice Hub,Italian,1221.38,20,4.8,Cancelled,Cash,2024-12-15
3124,1998,Hyderabad,Biryani House,Italian,1271.55,54,2.1,Cancelled,Cash,2024-09-02
2090,1431,Hyderabad,Spice Hub,Italian,845.95,17,,Cancelled,Wallet,2024-11-21
1686,1221,Bangalore,Spice Hub,,1339.57,56,2.7,Pending,Card,2024-05-03
2547,1083,Bangalore,Foodies Point,Chinese,589.77,25,1.1,Delivered,Cash,2024-10-14
2935,1299,Mumbai,Urban Tadka,Desserts,1134.97,56,3.3,Delivered,Card,2024-11-12
1653,1359,Bangalore,Urban Tadka,Desserts,808.73,39,4.9,Cancelled,UPI,2024-02-16
71,1776,Bangalore,Spice Hub,Chinese,1073.89,34,1.2,Delivered,Card,2024-03-13
2339,1380,Delhi,Sushi Zen,South Indian,662.59,55,2.7,Cancelled,Wallet,2024-04-05
2779,1810,Mumbai,Sushi Zen,Chinese,798.58,54,1.3,Pending,UPI,2024-06-30
2644,1931,Bangalore,Sushi Zen,Italian,203.36,56,2.0,Pending,Card,2024-02-11
1104,1334,Mumbai,Foodies Point,Chinese,406.83,46,4.0,Cancelled,UPI,2024-02-07
2613,1331,Kolkata,Pizza World,Chinese,1446.44,55,3.1,Pending,Wallet,2024-11-15
210,1035,Chennai,Pizza World,Desserts,975.5,18,4.4,Delivered,UPI,2024-09-05
4495,1788,Delhi,Foodies Point,Desserts,489.27,55,3.9,Delivered,Card,2024-08-31
545,1971,Chennai,Foodies Point,North Indian,181.9,13,4.5,Cancelled,Wallet,2024-01-10
938,1414,Mumbai,Biryani House,Desserts,917.83,15,,Cancelled,Cash,2024-07-04
1462,1103,Hyderabad,Foodies Point,North Indian,450.29,46,2.2,Delivered,UPI,2024-08-10
4262,1763,Mumbai,Pizza World,Chinese,482.53,17,4.9,Delivered,Card,2024-08-05
4488,1776,Mumbai,Sushi Zen,South Indian,108.66,30,4.6,Delivered,Card,2024-04-27
1369,1258,Chennai,,Chinese,381.99,55,4.0,Delivered,Card,2024-07-07
964,1697,Delhi,Pizza World,Italian,1367.81,42,1.7,Delivered,Card,2024-01-12
3731,1380,Kolkata,Sushi Zen,,707.57,36,4.2,Delivered,Wallet,2024-11-20
1237,1507,Mumbai,Pizza World,North Indian,1240.01,44,1.9,Delivered,Card,2024-05-05
4162,1226,Chennai,Spice Hub,Desserts,507.83,30,,Delivered,Wallet,2024-10-09
1045,1144,Delhi,Urban Tadka,Desserts,201.18,11,1.4,Delivered,Cash,2024-02-09
2509,1928,Delhi,Sushi Zen,Chinese,1356.74,24,3.8,Pending,Cash,2024-08-27
3036,1583,Hyderabad,Pizza World,South Indian,604.98,20,3.4,Delivered,Wallet,2024-05-06
1002,1004,Kolkata,,North Indian,1205.24,14,1.4,Delivered,Card,2024-07-08
4206,1952,Kolkata,Foodies Point,Fast Food,194.86,37,1.3,Pending,Wallet,2024-04-14
2182,1648,Mumbai,Sushi Zen,South Indian,421.71,41,4.4,Pending,UPI,2024-09-19
1186,1077,Hyderabad,Spice Hub,Desserts,839.07,53,4.1,Cancelled,Card,2024-06-06
815,1143,Mumbai,Biryani House,North Indian,513.35,55,4.7,Cancelled,Card,2024-08-22
160,1032,Hyderabad,Pizza World,South Indian,100.17,57,2.2,Cancelled,Wallet,2024-09-08
3737,1153,Kolkata,Urban Tadka,North Indian,1210.63,29,4.1,Delivered,Cash,2024-10-04
1295,1288,Kolkata,Sushi Zen,Fast Food,630.77,20,1.7,Delivered,Card,2024-04-04
3287,1781,Bangalore,Sushi Zen,North Indian,1439.77,57,3.5,Pending,UPI,2024-05-03
4042,1627,Mumbai,Urban Tadka,Desserts,831.79,26,4.3,Cancelled,UPI,2024-08-05
3865,1355,Bangalore,Biryani House,Fast Food,806.72,46,4.0,Cancelled,Card,2024-07-09
1498,1841,Delhi,Sushi Zen,Fast Food,276.26,26,1.5,Delivered,Card,2024-04-24
3964,1852,Bangalore,Biryani House,Italian,710.69,27,,Delivered,Wallet,2024-02-10
4615,1504,Bangalore,Biryani House,Italian,1115.19,50,3.5,Delivered,UPI,2024-08-24
4797,1786,Hyderabad,Foodies Point,South Indian,1002.41,54,2.2,Cancelled,Card,2024-03-06
2605,1034,Delhi,Urban Tadka,North Indian,119.35,46,3.2,Pending,Wallet,2024-09-19
599,1656,Chennai,Biryani House,Desserts,266.0,22,3.9,Cancelled,Card,2024-02-28
1582,1419,Chennai,,Fast Food,597.47,12,4.6,Delivered,Cash,2024-07-17
4740,1499,Bangalore,Spice Hub,South Indian,544.85,38,1.4,Pending,Card,2024-08-23
4679,1880,Mumbai,Urban Tadka,Fast Food,705.47,26,2.7,Delivered,Wallet,2024-07-03
194,1690,Bangalore,Spice Hub,South Indian,1475.39,18,,Delivered,Wallet,2024-12-16
4011,1678,Chennai,Spice Hub,Desserts,1435.28,19,2.3,Pending,Card,2024-11-23
1619,1938,Kolkata,Sushi Zen,Italian,1426.65,27,2.1,Pending,Cash,2024-04-06
3425,1464,Chennai,Spice Hub,Fast Food,457.7,30,3.6,Pending,Card,2024-10-03
2456,1385,Hyderabad,Spice Hub,South Indian,336.65,17,3.0,Delivered,Cash,2024-02-12
2170,1328,Kolkata,Spice Hub,North Indian,663.4,20,,Delivered,Card,2024-01-25
862,1499,Mumbai,Pizza World,Fast Food,255.81,54,1.3,Pending,UPI,2024-10-13
3948,1141,Hyderabad,Urban Tadka,Fast Food,1125.74,19,2.1,Cancelled,Wallet,2024-03-31
591,1819,Mumbai,Spice Hub,Chinese,210.19,20,4.9,Cancelled,UPI,2024-03-27
421,1815,Chennai,Sushi Zen,Chinese,390.76,41,1.8,Delivered,UPI,2024-04-23
2408,1523,Chennai,Foodies Point,Fast Food,668.46,20,1.4,Cancelled,Card,2024-07-10
3991,1609,Hyderabad,Sushi Zen,Fast Food,460.1,39,4.1,Delivered,Wallet,2024-10-04
550,1353,Delhi,Foodies Point,South Indian,1116.19,37,2.8,Delivered,Wallet,2024-03-03
375,1159,Bangalore,,South Indian,1485.78,34,4.7,Cancelled,Wallet,2024-05-11
1623,1178,Chennai,,Desserts,716.92,40,5.0,Delivered,UPI,2024-04-19
4325,1675,Hyderabad,Foodies Point,South Indian,940.95,19,4.5,Delivered,UPI,2024-01-15
3624,1237,Bangalore,Urban Tadka,Fast Food,337.83,14,1.2,Cancelled,Card,2024-11-17
4229,1046,Bangalore,Biryani House,Fast Food,736.04,28,1.1,Cancelled,Card,2024-07-28
3323,1827,Hyderabad,Spice Hub,Chinese,290.79,40,3.4,Pending,Cash,2024-08-08
3092,1834,Bangalore,,Fast Food,819.49,23,3.1,Pending,Card,2024-01-27
1476,1622,Bangalore,Pizza World,Fast Food,708.92,45,1.5,Cancelled,UPI,2024-07-16
2390,1083,Chennai,Pizza World,Chinese,471.46,36,3.9,Pending,UPI,2024-08-14
4282,1701,Mumbai,Pizza World,South Indian,468.41,15,3.0,Delivered,Cash,2024-08-21
2247,1692,Mumbai,Biryani House,Fast Food,131.0,30,3.2,Pending,Card,2024-07-28
632,1998,Chennai,Foodies Point,Chinese,1355.11,33,4.6,Cancelled,Wallet,2024-01-29
1347,1325,Kolkata,Pizza World,North Indian,137.78,47,,Delivered,Cash,2024-09-10
2555,1207,Hyderabad,Spice Hub,South Indian,1174.85,56,3.4,Pending,Wallet,2024-01-30
3345,1926,Hyderabad,Sushi Zen,Desserts,535.11,32,2.3,Delivered,Card,2024-02-10
4960,1990,Mumbai,Biryani House,Desserts,1294.34,14,4.5,Pending,UPI,2024-07-25
3888,1984,Delhi,Urban Tadka,North Indian,906.03,15,4.4,Cancelled,UPI,2024-03-17
4788,1272,Chennai,Biryani House,Desserts,839.53,43,3.4,Delivered,Wallet,2024-11-16
4388,1064,Delhi,Spice Hub,Fast Food,695.69,53,3.3,Cancelled,UPI,2024-11-03
2184,1920,Bangalore,Biryani House,South Indian,965.6,54,4.0,Delivered,UPI,2024-03-10
2108,1806,Kolkata,Pizza World,Chinese,249.32,20,,Delivered,Wallet,2024-07-03
2352,1982,Bangalore,Sushi Zen,North Indian,1342.72,49,3.5,Cancelled,Wallet,2024-03-16
951,1783,Mumbai,Spice Hub,South Indian,1014.99,22,4.9,Pending,Cash,2024-11-11
4546,1989,Kolkata,Pizza World,South Indian,1183.97,39,,Delivered,Card,2024-01-31
2827,1144,Kolkata,,,382.02,13,2.8,Cancelled,Cash,2024-09-04
3891,1925,Hyderabad,Pizza World,South Indian,743.22,56,2.7,Pending,Wallet,2024-09-20
831,1842,Mumbai,Sushi Zen,North Indian,966.16,39,4.9,Pending,Card,2024-05-01
2591,1593,Hyderabad,Urban Tadka,Italian,496.31,39,1.9,Cancelled,Wallet,2024-05-22
2112,1343,Hyderabad,Urban Tadka,North Indian,536.02,47,1.7,Delivered,Wallet,2024-05-20
921,1079,,Pizza World,North Indian,1026.41,38,2.8,Pending,Wallet,2024-05-28
806,1098,Mumbai,Sushi Zen,South Indian,1060.28,50,1.4,Pending,Cash,2024-02-16
1051,1050,Chennai,Sushi Zen,,1217.49,44,5.0,Pending,Wallet,2024-08-24
3176,1011,,Sushi Zen,Italian,442.66,52,1.8,Cancelled,Cash,2024-04-17
382,1130,Kolkata,Biryani House,Fast Food,431.29,35,4.5,Cancelled,UPI,2024-09-19
3831,1399,Hyderabad,Pizza World,Desserts,1105.95,17,4.4,Cancelled,Card,2024-04-01
3620,1637,Bangalore,Spice Hub,Italian,1030.32,25,2.1,Delivered,UPI,2024-11-10
3894,1617,Hyderabad,Biryani House,South Indian,914.45,10,3.5,Pending,Cash,2024-10-12
4586,1666,Kolkata,Pizza World,Chinese,729.94,16,3.1,Pending,Cash,2024-02-19
1905,1490,Hyderabad,Foodies Point,Fast Food,751.83,57,,Delivered,UPI,2024-06-10
2460,1063,,Foodies Point,Chinese,763.69,26,1.5,Cancelled,Wallet,2024-07-12
1894,1405,Delhi,Biryani House,Chinese,315.54,13,1.8,Pending,Cash,2024-10-05
3133,1538,Hyderabad,Biryani House,South Indian,1480.08,38,4.1,Delivered,UPI,2024-08-29
2441,1205,Bangalore,Spice Hub,South Indian,370.22,42,4.5,Delivered,Cash,2024-08-29
467,1219,Hyderabad,Spice Hub,Italian,484.14,20,3.8,Delivered,UPI,2024-11-18
3684,1103,Mumbai,Spice Hub,Desserts,258.07,16,3.5,Cancelled,Wallet,2024-10-20
1460,1820,Hyderabad,Spice Hub,South Indian,1458.23,31,4.7,Delivered,Cash,2024-07-22
398,1226,Kolkata,Foodies Point,Italian,1236.36,11,3.8,Delivered,Card,2024-10-14
2754,1641,Mumbai,Biryani House,Chinese,692.78,16,3.7,Cancelled,Wallet,2024-09-24
3528,1772,Delhi,Biryani House,Desserts,319.21,20,4.1,Pending,Card,2024-11-07
1668,1284,Chennai,Pizza World,Fast Food,156.35,16,4.2,Pending,Wallet,2024-02-08
1344,1172,Chennai,Spice Hub,Chinese,1014.81,43,2.9,Pending,Wallet,2024-05-28
2194,1954,Mumbai,Pizza World,Italian,511.02,23,2.7,Delivered,Wallet,2024-01-05
187,1392,Bangalore,Foodies Point,Fast Food,1150.49,37,2.9,Pending,Cash,2024-06-28
867,1300,Chennai,,Chinese,1422.38,58,4.3,Delivered,Wallet,2024-11-22
2089,1664,Kolkata,Spice Hub,North Indian,1194.94,15,4.9,Pending,Wallet,2024-12-15
4678,1816,Bangalore,Sushi Zen,South Indian,768.05,41,4.5,Cancelled,Wallet,2024-07-14
3839,1972,Chennai,Biryani House,North Indian,923.35,23,3.5,Cancelled,Wallet,2024-04-04
1658,1140,Mumbai,Pizza World,North Indian,1429.89,43,4.5,Cancelled,UPI,2024-02-11
2450,1943,Kolkata,,Chinese,1055.23,57,4.0,Cancelled,Card,2024-05-10
401,1472,Delhi,Spice Hub,Fast Food,983.95,47,1.4,Cancelled,Cash,2024-09-26
4124,1365,,Foodies Point,Fast Food,104.37,30,1.7,Pending,UPI,2024-05-15
3492,1939,Mumbai,Pizza World,Fast Food,757.38,38,1.4,Pending,UPI,2024-06-12
2836,1344,Hyderabad,Urban Tadka,,1387.47,43,4.6,Pending,Cash,2024-09-22
4723,1124,Hyderabad,Sushi Zen,Italian,612.57,36,3.5,Delivered,Card,2024-02-19
4570,1449,Delhi,,Italian,510.08,35,3.2,Pending,Cash,2024-01-21
3577,1287,Delhi,Foodies Point,South Indian,917.24,37,3.8,Delivered,UPI,2024-04-17
1533,1841,Chennai,Biryani House,South Indian,1276.69,25,2.8,Delivered,Card,2024-01-27
1849,1645,Hyderabad,Spice Hub,Chinese,169.42,17,3.7,Pending,Cash,2024-05-15
1340,1714,Delhi,Urban Tadka,Italian,1464.63,47,5.0,Cancelled,Card,2024-07-10
3553,1835,Hyderabad,Spice Hub,Chinese,1092.82,27,3.9,Delivered,Cash,2024-07-21
2787,1222,Mumbai,Pizza World,Fast Food,598.72,10,2.2,Delivered,Card,2024-11-11
3715,1632,,Pizza World,,1171.24,45,4.9,Pending,Wallet,2024-08-30
350,1640,Bangalore,Urban Tadka,Italian,280.73,55,3.5,Delivered,Cash,2024-08-15
3802,1145,Mumbai,Spice Hub,Fast Food,1349.32,11,1.7,Cancelled,Wallet,2024-03-18
4104,1876,Kolkata,Foodies Point,Desserts,767.25,28,4.0,Pending,Wallet,2024-10-10
4388,1064,Delhi,Spice Hub,Fast Food,695.69,53,3.3,Cancelled,UPI,2024-11-03
4520,1108,Delhi,Sushi Zen,Fast Food,716.41,54,2.9,Pending,Wallet,2024-08-11
4886,1805,Mumbai,Spice Hub,Fast Food,224.84,17,3.9,Pending,UPI,2024-05-02
1163,1671,Bangalore,Pizza World,Chinese,1247.07,22,2.0,Delivered,UPI,2024-10-09
1444,1525,Hyderabad,Pizza World,Fast Food,354.56,41,1.4,Pending,Cash,2024-05-17
2791,1177,Bangalore,Spice Hub,Italian,129.05,59,3.0,Delivered,Wallet,2024-12-08
455,1480,Delhi,Sushi Zen,South Indian,1069.79,16,3.1,Pending,UPI,2024-01-04
3214,1653,Kolkata,Spice Hub,North Indian,586.28,57,1.8,Cancelled,Cash,2024-11-22
3874,1791,Delhi,Biryani House,Fast Food,1042.36,38,4.1,Cancelled,Card,2024-12-21
72,1345,Delhi,Spice Hub,Italian,265.76,41,4.7,Delivered,Cash,2024-11-23
2906,1101,Hyderabad,Sushi Zen,Desserts,1478.18,48,3.6,Delivered,Wallet,2024-12-15
1962,1975,Kolkata,Urban Tadka,Fast Food,1330.86,47,3.0,Pending,UPI,2024-03-20
2047,1413,Hyderabad,,Italian,378.66,22,1.7,Pending,Cash,2024-11-07
2556,1899,Delhi,Foodies Point,Fast Food,887.64,53,1.1,Pending,Wallet,2024-08-29
580,1102,Delhi,Spice Hub,South Indian,528.98,41,4.3,Delivered,Card,2024-01-04
4550,1593,Mumbai,Spice Hub,Desserts,647.02,38,4.0,Pending,Card,2024-05-17
4355,1254,Mumbai,Sushi Zen,Chinese,585.3,17,1.1,Pending,UPI,2024-02-25
3604,1887,Hyderabad,Sushi Zen,South Indian,439.25,45,4.8,Cancelled,UPI,2024-11-05
2677,1552,Delhi,Sushi Zen,Italian,1264.58,35,4.3,Cancelled,UPI,2024-05-15
4395,1437,Delhi,,North Indian,1146.54,42,3.6,Cancelled,Cash,2024-02-20
4778,1279,Mumbai,Spice Hub,South Indian,1467.32,10,3.9,Cancelled,Card,2024-03-31
558,1697,Chennai,,Fast Food,591.79,44,1.3,Delivered,Cash,2024-02-15
473,1098,Mumbai,Foodies Point,North Indian,1157.26,44,2.6,Delivered,Wallet,2024-02-05
4685,1687,Bangalore,Foodies Point,Chinese,593.54,39,3.7,Delivered,Card,2024-08-06
4356,1694,Hyderabad,Sushi Zen,Fast Food,546.4,49,2.3,Delivered,UPI,2024-11-07
2554,1083,Mumbai,Pizza World,South Indian,479.71,48,1.1,Cancelled,Wallet,2024-12-14
3853,1301,Delhi,Biryani House,North Indian,1280.62,37,3.8,Pending,Card,2024-06-26
4133,1015,Delhi,Pizza World,South Indian,439.92,46,4.7,Delivered,Cash,2024-08-01
2189,1462,Chennai,Pizza World,South Indian,278.15,46,3.1,Delivered,Card,2024-06-20
2343,1906,Chennai,Sushi Zen,South Indian,803.01,47,2.9,Delivered,UPI,2024-10-08
3064,1225,Kolkata,Foodies Point,Chinese,324.52,43,3.7,Pending,UPI,2024-10-09
2996,1908,Delhi,Urban Tadka,Italian,699.68,44,2.6,Pending,Card,2024-02-05
4503,1703,Kolkata,Biryani House,Italian,1087.06,15,2.0,Delivered,Cash,2024-06-29
1671,1476,Mumbai,Urban Tadka,Desserts,355.64,30,3.6,Cancelled,Wallet,2024-01-14
525,1681,Kolkata,Spice Hub,Fast Food,621.06,45,3.1,Pending,UPI,2024-10-21
1468,1578,Chennai,Sushi Zen,Chinese,1232.93,12,4.6,Delivered,Cash,2024-09-16
1353,1224,Delhi,Spice Hub,Chinese,652.81,45,2.6,Pending,UPI,2024-10-31
1042,1713,Bangalore,Sushi Zen,South Indian,825.94,10,1.6,Delivered,Card,2024-03-07
2750,1956,Chennai,Urban Tadka,Fast Food,492.16,39,2.4,Cancelled,Cash,2024-07-30
2254,1006,Kolkata,Urban Tadka,North Indian,678.51,38,4.5,Pending,UPI,2024-05-10
958,1007,Chennai,Foodies Point,Italian,1340.07,57,3.8,Pending,Wallet,2024-12-17
2981,1669,Delhi,Urban Tadka,North Indian,161.94,11,4.3,Delivered,UPI,2024-07-13
4618,1276,Mumbai,Pizza World,,454.01,31,2.9,Pending,UPI,2024-07-10
1573,1725,Delhi,Urban Tadka,Chinese,1002.8,51,,Cancelled,Cash,2024-05-01
1601,1116,Bangalore,Sushi Zen,South Indian,1003.14,35,1.6,Cancelled,Card,2024-04-20
2347,1078,Bangalore,Urban Tadka,North Indian,450.56,37,2.3,Cancelled,Cash,2024-05-24
4977,1527,Mumbai,Urban Tadka,Desserts,1288.16,24,3.0,Cancelled,Wallet,2024-12-04
753,1919,Kolkata,Foodies Point,Italian,1228.38,24,1.9,Delivered,Card,2024-12-29
2040,1107,Kolkata,Biryani House,Italian,480.78,35,2.4,Delivered,Cash,2024-07-12
1966,1465,Chennai,Biryani House,Desserts,288.54,15,2.3,Delivered,Wallet,2024-06-27
1583,1181,Mumbai,Spice Hub,North Indian,459.2,26,1.0,Delivered,Card,2024-11-22
2132,1106,Hyderabad,Foodies Point,Desserts,322.97,41,3.5,Cancelled,Card,2024-07-04
4726,1123,Mumbai,Pizza World,Desserts,790.61,38,3.5,Pending,UPI,2024-01-16
4309,1326,Mumbai,Sushi Zen,North Indian,497.83,38,4.5,Cancelled,UPI,2024-07-10
2124,1860,,Sushi Zen,Desserts,1362.8,49,1.5,Delivered,UPI,2024-01-02
1489,1950,Delhi,Foodies Point,North Indian,690.83,48,3.9,Pending,Card,2024-02-23
2970,1563,Mumbai,Urban Tadka,Fast Food,105.05,41,1.9,Cancelled,Wallet,2024-06-09
3090,1596,Hyderabad,Sushi Zen,Fast Food,1210.35,34,2.2,Cancelled,UPI,2024-07-13
579,1004,,Foodies Point,Fast Food,239.37,36,4.4,Delivered,Wallet,2024-03-06
682,1768,Delhi,Biryani House,Chinese,467.32,38,2.0,Cancelled,UPI,2024-07-12
2711,1629,Chennai,Pizza World,Fast Food,752.56,16,2.9,Pending,Cash,2024-09-14
2298,1585,Chennai,Spice Hub,Fast Food,924.44,21,4.5,Pending,UPI,2024-08-25
3859,1979,Bangalore,Pizza World,Desserts,1114.33,38,3.4,Delivered,Cash,2024-09-11
3811,1824,Mumbai,Sushi Zen,South Indian,927.34,48,1.2,Pending,Cash,2024-02-28
483,1098,Chennai,Foodies Point,,1269.83,32,2.7,Pending,Cash,2024-10-05
1483,1156,Kolkata,Foodies Point,North Indian,121.97,25,3.8,Delivered,UPI,2024-06-20
3556,1168,Delhi,Urban Tadka,South Indian,449.28,59,4.4,Cancelled,Card,2024-04-14
1503,1158,Mumbai,Urban Tadka,Desserts,460.87,54,2.7,Delivered,Cash,2024-08-08
1973,1876,Chennai,Pizza World,Chinese,398.43,25,4.8,Delivered,UPI,2024-06-28
